District,Price
LOS ANGELES UNIFIED,150300.0
INGLEWOOD UNIFIED,168800.0
INGLEWOOD UNIFIED,172100.0
CENTINELA VALLEY UNION HIGH,148400.0
CENTINELA VALLEY UNION HIGH,156000.0
CENTINELA VALLEY UNION HIGH,159900.0
INGLEWOOD UNIFIED,186200.0
INGLEWOOD UNIFIED,183800.0
INGLEWOOD UNIFIED,189000.0
INGLEWOOD UNIFIED,192000.0
CENTINELA VALLEY UNION HIGH,137500.0
INGLEWOOD UNIFIED,191000.0
INGLEWOOD UNIFIED,183500.0
INGLEWOOD UNIFIED,189800.0
INGLEWOOD UNIFIED,175600.0
INGLEWOOD UNIFIED,169800.0
CENTINELA VALLEY UNION HIGH,194100.0
INGLEWOOD UNIFIED,164900.0
INGLEWOOD UNIFIED,171300.0
INGLEWOOD UNIFIED,166500.0
INGLEWOOD UNIFIED,157100.0
INGLEWOOD UNIFIED,188200.0
INGLEWOOD UNIFIED,189200.0
INGLEWOOD UNIFIED,198200.0
INGLEWOOD UNIFIED,143500.0
INGLEWOOD UNIFIED,159400.0
INGLEWOOD UNIFIED,128100.0
INGLEWOOD UNIFIED,143400.0
INGLEWOOD UNIFIED,152800.0
INGLEWOOD UNIFIED,170800.0
INGLEWOOD UNIFIED,137700.0
INGLEWOOD UNIFIED,137800.0
INGLEWOOD UNIFIED,136600.0
INGLEWOOD UNIFIED,323800.0
INGLEWOOD UNIFIED,157500.0
INGLEWOOD UNIFIED,164300.0
CENTINELA VALLEY UNION HIGH,147700.0
CENTINELA VALLEY UNION HIGH,143800.0
CENTINELA VALLEY UNION HIGH,137500.0
CENTINELA VALLEY UNION HIGH,159800.0
CENTINELA VALLEY UNION HIGH,164000.0
CENTINELA VALLEY UNION HIGH,170800.0
INGLEWOOD UNIFIED,146900.0
INGLEWOOD UNIFIED,170000.0
INGLEWOOD UNIFIED,151300.0
CENTINELA VALLEY UNION HIGH,177200.0
INGLEWOOD UNIFIED,259400.0
INGLEWOOD UNIFIED,246300.0
INGLEWOOD UNIFIED,218800.0
INGLEWOOD UNIFIED,179800.0
INGLEWOOD UNIFIED,195800.0
INGLEWOOD UNIFIED,153100.0
INGLEWOOD UNIFIED,160900.0
INGLEWOOD UNIFIED,142500.0
INGLEWOOD UNIFIED,129200.0
INGLEWOOD UNIFIED,177300.0
INGLEWOOD UNIFIED,175000.0
CENTINELA VALLEY UNION HIGH,262500.0
CENTINELA VALLEY UNION HIGH,163900.0
CENTINELA VALLEY UNION HIGH,177500.0
CENTINELA VALLEY UNION HIGH,181700.0
CENTINELA VALLEY UNION HIGH,174000.0
CENTINELA VALLEY UNION HIGH,156800.0
CENTINELA VALLEY UNION HIGH,148500.0
CENTINELA VALLEY UNION HIGH,149400.0
CENTINELA VALLEY UNION HIGH,170000.0
CENTINELA VALLEY UNION HIGH,156500.0
CENTINELA VALLEY UNION HIGH,152300.0
CENTINELA VALLEY UNION HIGH,153900.0
CENTINELA VALLEY UNION HIGH,146900.0
CENTINELA VALLEY UNION HIGH,162500.0
CENTINELA VALLEY UNION HIGH,170600.0
CENTINELA VALLEY UNION HIGH,149100.0
CENTINELA VALLEY UNION HIGH,142200.0
CENTINELA VALLEY UNION HIGH,150400.0
CENTINELA VALLEY UNION HIGH,144600.0
CENTINELA VALLEY UNION HIGH,147500.0
CENTINELA VALLEY UNION HIGH,160700.0
CENTINELA VALLEY UNION HIGH,152300.0
CENTINELA VALLEY UNION HIGH,143700.0
CENTINELA VALLEY UNION HIGH,155700.0
CENTINELA VALLEY UNION HIGH,167700.0
CENTINELA VALLEY UNION HIGH,191900.0
CENTINELA VALLEY UNION HIGH,192800.0
CENTINELA VALLEY UNION HIGH,223300.0
CENTINELA VALLEY UNION HIGH,204500.0
CENTINELA VALLEY UNION HIGH,199600.0
CENTINELA VALLEY UNION HIGH,239700.0
CENTINELA VALLEY UNION HIGH,200000.0
CENTINELA VALLEY UNION HIGH,229300.0
CENTINELA VALLEY UNION HIGH,226800.0
CENTINELA VALLEY UNION HIGH,233800.0
CENTINELA VALLEY UNION HIGH,212500.0
CENTINELA VALLEY UNION HIGH,245800.0
CENTINELA VALLEY UNION HIGH,218300.0
CENTINELA VALLEY UNION HIGH,238900.0
CENTINELA VALLEY UNION HIGH,242700.0
CENTINELA VALLEY UNION HIGH,245600.0
CENTINELA VALLEY UNION HIGH,246300.0
CENTINELA VALLEY UNION HIGH,246900.0
CENTINELA VALLEY UNION HIGH,202500.0
CENTINELA VALLEY UNION HIGH,222500.0
CENTINELA VALLEY UNION HIGH,225600.0
CENTINELA VALLEY UNION HIGH,230000.0
CENTINELA VALLEY UNION HIGH,231900.0
CENTINELA VALLEY UNION HIGH,227800.0
CENTINELA VALLEY UNION HIGH,303700.0
CENTINELA VALLEY UNION HIGH,294800.0
CENTINELA VALLEY UNION HIGH,256300.0
CENTINELA VALLEY UNION HIGH,289600.0
CENTINELA VALLEY UNION HIGH,231300.0
CENTINELA VALLEY UNION HIGH,265000.0
CENTINELA VALLEY UNION HIGH,241400.0
CENTINELA VALLEY UNION HIGH,264500.0
CENTINELA VALLEY UNION HIGH,272800.0
CENTINELA VALLEY UNION HIGH,237000.0
CENTINELA VALLEY UNION HIGH,269700.0
CENTINELA VALLEY UNION HIGH,244000.0
CENTINELA VALLEY UNION HIGH,235400.0
CENTINELA VALLEY UNION HIGH,243100.0
CENTINELA VALLEY UNION HIGH,230000.0
CENTINELA VALLEY UNION HIGH,230400.0
CENTINELA VALLEY UNION HIGH,185400.0
CENTINELA VALLEY UNION HIGH,181800.0
CENTINELA VALLEY UNION HIGH,202100.0
CENTINELA VALLEY UNION HIGH,183300.0
CENTINELA VALLEY UNION HIGH,185700.0
CENTINELA VALLEY UNION HIGH,193800.0
CENTINELA VALLEY UNION HIGH,192300.0
CENTINELA VALLEY UNION HIGH,192700.0
LOS ANGELES UNIFIED,177900.0
LOS ANGELES UNIFIED,181100.0
LOS ANGELES UNIFIED,180500.0
LOS ANGELES UNIFIED,181300.0
LOS ANGELES UNIFIED,184500.0
LOS ANGELES UNIFIED,181300.0
LOS ANGELES UNIFIED,180500.0
LOS ANGELES UNIFIED,188000.0
LOS ANGELES UNIFIED,146400.0
LOS ANGELES UNIFIED,158000.0
INGLEWOOD UNIFIED,157800.0
LOS ANGELES UNIFIED,152800.0
LOS ANGELES UNIFIED,137200.0
LOS ANGELES UNIFIED,145200.0
LOS ANGELES UNIFIED,155500.0
LOS ANGELES UNIFIED,154700.0
LOS ANGELES UNIFIED,169400.0
LOS ANGELES UNIFIED,155100.0
LOS ANGELES UNIFIED,172600.0
LOS ANGELES UNIFIED,171300.0
LOS ANGELES UNIFIED,177500.0
LOS ANGELES UNIFIED,159400.0
LOS ANGELES UNIFIED,208800.0
LOS ANGELES UNIFIED,224100.0
LOS ANGELES UNIFIED,173600.0
LOS ANGELES UNIFIED,181400.0
LOS ANGELES UNIFIED,207800.0
LOS ANGELES UNIFIED,218100.0
LOS ANGELES UNIFIED,198400.0
LOS ANGELES UNIFIED,208900.0
LOS ANGELES UNIFIED,218200.0
LONG BEACH UNIFIED,218600.0
LONG BEACH UNIFIED,237000.0
LONG BEACH UNIFIED,214700.0
LONG BEACH UNIFIED,234900.0
LONG BEACH UNIFIED,253600.0
LONG BEACH UNIFIED,247700.0
LONG BEACH UNIFIED,195300.0
LONG BEACH UNIFIED,242100.0
LONG BEACH UNIFIED,242300.0
LONG BEACH UNIFIED,238000.0
LONG BEACH UNIFIED,237500.0
LOS ANGELES UNIFIED,194700.0
LOS ANGELES UNIFIED,220600.0
LOS ANGELES UNIFIED,231500.0
LOS ANGELES UNIFIED,212100.0
LOS ANGELES UNIFIED,210300.0
LOS ANGELES UNIFIED,216400.0
LOS ANGELES UNIFIED,210100.0
LOS ANGELES UNIFIED,220600.0
LOS ANGELES UNIFIED,242000.0
CENTINELA VALLEY UNION HIGH,163900.0
CENTINELA VALLEY UNION HIGH,224600.0
CENTINELA VALLEY UNION HIGH,227300.0
CENTINELA VALLEY UNION HIGH,242700.0
CENTINELA VALLEY UNION HIGH,236600.0
CENTINELA VALLEY UNION HIGH,226900.0
CENTINELA VALLEY UNION HIGH,230800.0
CENTINELA VALLEY UNION HIGH,245900.0
CENTINELA VALLEY UNION HIGH,244500.0
CENTINELA VALLEY UNION HIGH,207900.0
CENTINELA VALLEY UNION HIGH,225000.0
CENTINELA VALLEY UNION HIGH,232400.0
CENTINELA VALLEY UNION HIGH,229000.0
CENTINELA VALLEY UNION HIGH,233900.0
CENTINELA VALLEY UNION HIGH,205000.0
CENTINELA VALLEY UNION HIGH,220300.0
CENTINELA VALLEY UNION HIGH,240000.0
CENTINELA VALLEY UNION HIGH,228000.0
CENTINELA VALLEY UNION HIGH,227600.0
CENTINELA VALLEY UNION HIGH,214000.0
CENTINELA VALLEY UNION HIGH,215000.0
CENTINELA VALLEY UNION HIGH,236800.0
CENTINELA VALLEY UNION HIGH,260800.0
CENTINELA VALLEY UNION HIGH,267400.0
CENTINELA VALLEY UNION HIGH,275000.0
CENTINELA VALLEY UNION HIGH,230700.0
CENTINELA VALLEY UNION HIGH,232700.0
CENTINELA VALLEY UNION HIGH,238200.0
CENTINELA VALLEY UNION HIGH,233300.0
CENTINELA VALLEY UNION HIGH,225800.0
CENTINELA VALLEY UNION HIGH,233900.0
CENTINELA VALLEY UNION HIGH,237500.0
LONG BEACH UNIFIED,255000.0
LONG BEACH UNIFIED,270500.0
CENTINELA VALLEY UNION HIGH,247200.0
EL SEGUNDO UNIFIED,345800.0
EL SEGUNDO UNIFIED,363800.0
EL SEGUNDO UNIFIED,376100.0
EL SEGUNDO UNIFIED,363900.0
EL SEGUNDO UNIFIED,358000.0
EL SEGUNDO UNIFIED,337500.0
EL SEGUNDO UNIFIED,339700.0
EL SEGUNDO UNIFIED,358000.0
EL SEGUNDO UNIFIED,275000.0
EL SEGUNDO UNIFIED,361300.0
EL SEGUNDO UNIFIED,346000.0
EL SEGUNDO UNIFIED,341400.0
EL SEGUNDO UNIFIED,382200.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,492200.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,472100.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,477100.0
MANHATTAN BEACH UNIFIED,481500.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
CENTINELA VALLEY UNION HIGH,500001.0
CENTINELA VALLEY UNION HIGH,379300.0
CENTINELA VALLEY UNION HIGH,460400.0
CENTINELA VALLEY UNION HIGH,422700.0
CENTINELA VALLEY UNION HIGH,438100.0
CENTINELA VALLEY UNION HIGH,329200.0
CENTINELA VALLEY UNION HIGH,336200.0
CENTINELA VALLEY UNION HIGH,324000.0
CENTINELA VALLEY UNION HIGH,342600.0
CENTINELA VALLEY UNION HIGH,359400.0
CENTINELA VALLEY UNION HIGH,356800.0
CENTINELA VALLEY UNION HIGH,335900.0
CENTINELA VALLEY UNION HIGH,295800.0
REDONDO BEACH UNIFIED,293000.0
REDONDO BEACH UNIFIED,304200.0
CENTINELA VALLEY UNION HIGH,334200.0
MANHATTAN BEACH UNIFIED,316900.0
CENTINELA VALLEY UNION HIGH,345500.0
CENTINELA VALLEY UNION HIGH,340700.0
REDONDO BEACH UNIFIED,281900.0
REDONDO BEACH UNIFIED,290000.0
REDONDO BEACH UNIFIED,338600.0
REDONDO BEACH UNIFIED,294000.0
REDONDO BEACH UNIFIED,297400.0
REDONDO BEACH UNIFIED,295900.0
REDONDO BEACH UNIFIED,305900.0
REDONDO BEACH UNIFIED,324000.0
REDONDO BEACH UNIFIED,359900.0
MANHATTAN BEACH UNIFIED,292900.0
MANHATTAN BEACH UNIFIED,321900.0
MANHATTAN BEACH UNIFIED,337900.0
MANHATTAN BEACH UNIFIED,340400.0
REDONDO BEACH UNIFIED,365500.0
REDONDO BEACH UNIFIED,352700.0
REDONDO BEACH UNIFIED,333800.0
REDONDO BEACH UNIFIED,329300.0
MANHATTAN BEACH UNIFIED,337600.0
CENTINELA VALLEY UNION HIGH,456100.0
CENTINELA VALLEY UNION HIGH,453700.0
CENTINELA VALLEY UNION HIGH,474300.0
CENTINELA VALLEY UNION HIGH,472700.0
CENTINELA VALLEY UNION HIGH,495500.0
CENTINELA VALLEY UNION HIGH,500001.0
CENTINELA VALLEY UNION HIGH,470000.0
CENTINELA VALLEY UNION HIGH,442100.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,434500.0
MANHATTAN BEACH UNIFIED,394600.0
REDONDO BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,472700.0
MANHATTAN BEACH UNIFIED,479500.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,500001.0
MANHATTAN BEACH UNIFIED,469800.0
MANHATTAN BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,392400.0
REDONDO BEACH UNIFIED,368400.0
REDONDO BEACH UNIFIED,400700.0
REDONDO BEACH UNIFIED,380800.0
REDONDO BEACH UNIFIED,430000.0
REDONDO BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,435000.0
REDONDO BEACH UNIFIED,378100.0
REDONDO BEACH UNIFIED,384600.0
REDONDO BEACH UNIFIED,366200.0
REDONDO BEACH UNIFIED,336400.0
REDONDO BEACH UNIFIED,349000.0
REDONDO BEACH UNIFIED,379800.0
REDONDO BEACH UNIFIED,384800.0
REDONDO BEACH UNIFIED,432700.0
REDONDO BEACH UNIFIED,355300.0
REDONDO BEACH UNIFIED,348600.0
REDONDO BEACH UNIFIED,420200.0
REDONDO BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,381200.0
REDONDO BEACH UNIFIED,439200.0
REDONDO BEACH UNIFIED,416700.0
REDONDO BEACH UNIFIED,427200.0
LONG BEACH UNIFIED,260700.0
LONG BEACH UNIFIED,271900.0
LONG BEACH UNIFIED,282100.0
LONG BEACH UNIFIED,280300.0
LONG BEACH UNIFIED,269000.0
CENTINELA VALLEY UNION HIGH,270000.0
CENTINELA VALLEY UNION HIGH,283300.0
LONG BEACH UNIFIED,265600.0
LONG BEACH UNIFIED,266600.0
CENTINELA VALLEY UNION HIGH,298400.0
LONG BEACH UNIFIED,296300.0
LONG BEACH UNIFIED,325200.0
LONG BEACH UNIFIED,291700.0
LONG BEACH UNIFIED,283800.0
LONG BEACH UNIFIED,255900.0
LONG BEACH UNIFIED,267100.0
LONG BEACH UNIFIED,278100.0
LONG BEACH UNIFIED,252300.0
LONG BEACH UNIFIED,255400.0
LONG BEACH UNIFIED,259600.0
LONG BEACH UNIFIED,248600.0
LONG BEACH UNIFIED,279400.0
LONG BEACH UNIFIED,285900.0
LONG BEACH UNIFIED,286500.0
LONG BEACH UNIFIED,261300.0
LONG BEACH UNIFIED,279600.0
LONG BEACH UNIFIED,257000.0
LONG BEACH UNIFIED,281500.0
LONG BEACH UNIFIED,271300.0
LONG BEACH UNIFIED,309700.0
LONG BEACH UNIFIED,314100.0
LONG BEACH UNIFIED,331900.0
LONG BEACH UNIFIED,358500.0
LONG BEACH UNIFIED,350900.0
REDONDO BEACH UNIFIED,330700.0
LONG BEACH UNIFIED,354200.0
LONG BEACH UNIFIED,348200.0
REDONDO BEACH UNIFIED,334400.0
REDONDO BEACH UNIFIED,332600.0
REDONDO BEACH UNIFIED,341200.0
REDONDO BEACH UNIFIED,349300.0
REDONDO BEACH UNIFIED,395300.0
LONG BEACH UNIFIED,354700.0
REDONDO BEACH UNIFIED,361300.0
REDONDO BEACH UNIFIED,410000.0
REDONDO BEACH UNIFIED,379000.0
LONG BEACH UNIFIED,342000.0
REDONDO BEACH UNIFIED,353600.0
REDONDO BEACH UNIFIED,343000.0
REDONDO BEACH UNIFIED,342800.0
REDONDO BEACH UNIFIED,343400.0
REDONDO BEACH UNIFIED,350200.0
REDONDO BEACH UNIFIED,353400.0
REDONDO BEACH UNIFIED,339000.0
LONG BEACH UNIFIED,286400.0
LONG BEACH UNIFIED,234800.0
LONG BEACH UNIFIED,270700.0
LONG BEACH UNIFIED,318900.0
LONG BEACH UNIFIED,376100.0
LONG BEACH UNIFIED,225000.0
LONG BEACH UNIFIED,273000.0
LONG BEACH UNIFIED,279900.0
LONG BEACH UNIFIED,310000.0
LONG BEACH UNIFIED,323700.0
LONG BEACH UNIFIED,361700.0
LONG BEACH UNIFIED,362600.0
LONG BEACH UNIFIED,336000.0
LONG BEACH UNIFIED,382100.0
LONG BEACH UNIFIED,379500.0
LONG BEACH UNIFIED,346200.0
LONG BEACH UNIFIED,357000.0
LONG BEACH UNIFIED,417800.0
LONG BEACH UNIFIED,446800.0
LONG BEACH UNIFIED,328900.0
REDONDO BEACH UNIFIED,339000.0
REDONDO BEACH UNIFIED,387800.0
REDONDO BEACH UNIFIED,352700.0
REDONDO BEACH UNIFIED,366900.0
REDONDO BEACH UNIFIED,339500.0
REDONDO BEACH UNIFIED,360800.0
REDONDO BEACH UNIFIED,330000.0
LONG BEACH UNIFIED,378800.0
LONG BEACH UNIFIED,359900.0
LONG BEACH UNIFIED,458300.0
LONG BEACH UNIFIED,483600.0
LONG BEACH UNIFIED,410300.0
LONG BEACH UNIFIED,500001.0
REDONDO BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,356800.0
LONG BEACH UNIFIED,482200.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,488500.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,487500.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,365600.0
LONG BEACH UNIFIED,350000.0
LONG BEACH UNIFIED,327700.0
LONG BEACH UNIFIED,318900.0
LONG BEACH UNIFIED,311700.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,308900.0
LONG BEACH UNIFIED,285800.0
LONG BEACH UNIFIED,254700.0
LONG BEACH UNIFIED,277900.0
LONG BEACH UNIFIED,244800.0
LONG BEACH UNIFIED,279900.0
LONG BEACH UNIFIED,315100.0
LONG BEACH UNIFIED,286400.0
LONG BEACH UNIFIED,250000.0
LONG BEACH UNIFIED,383800.0
LONG BEACH UNIFIED,271100.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,418300.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,416800.0
LONG BEACH UNIFIED,414700.0
LONG BEACH UNIFIED,357300.0
LONG BEACH UNIFIED,396400.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LONG BEACH UNIFIED,500001.0
LOS ANGELES UNIFIED,200000.0
LOS ANGELES UNIFIED,288900.0
LOS ANGELES UNIFIED,266700.0
LOS ANGELES UNIFIED,236100.0
LOS ANGELES UNIFIED,312500.0
LOS ANGELES UNIFIED,313600.0
LOS ANGELES UNIFIED,243800.0
LOS ANGELES UNIFIED,283300.0
LOS ANGELES UNIFIED,300000.0
LOS ANGELES UNIFIED,200000.0
LOS ANGELES UNIFIED,383300.0
LOS ANGELES UNIFIED,383300.0
LOS ANGELES UNIFIED,300000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,225000.0
LOS ANGELES UNIFIED,341700.0
LOS ANGELES UNIFIED,400000.0
LOS ANGELES UNIFIED,312500.0
BEVERLY HILLS UNIFIED,431400.0
BEVERLY HILLS UNIFIED,335300.0
BEVERLY HILLS UNIFIED,430800.0
BEVERLY HILLS UNIFIED,450000.0
BEVERLY HILLS UNIFIED,281300.0
BEVERLY HILLS UNIFIED,272900.0
BEVERLY HILLS UNIFIED,362500.0
BEVERLY HILLS UNIFIED,425000.0
BEVERLY HILLS UNIFIED,375000.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
BEVERLY HILLS UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,435100.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,436700.0
LOS ANGELES UNIFIED,383300.0
LOS ANGELES UNIFIED,483300.0
LOS ANGELES UNIFIED,291700.0
LOS ANGELES UNIFIED,350000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,442100.0
LOS ANGELES UNIFIED,450000.0
LOS ANGELES UNIFIED,470800.0
LOS ANGELES UNIFIED,353600.0
LOS ANGELES UNIFIED,475000.0
LOS ANGELES UNIFIED,330000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,350000.0
LOS ANGELES UNIFIED,347900.0
LOS ANGELES UNIFIED,381800.0
LOS ANGELES UNIFIED,290600.0
LOS ANGELES UNIFIED,340500.0
LOS ANGELES UNIFIED,310000.0
LOS ANGELES UNIFIED,375000.0
LOS ANGELES UNIFIED,375000.0
LOS ANGELES UNIFIED,366700.0
LOS ANGELES UNIFIED,327300.0
LOS ANGELES UNIFIED,325000.0
LOS ANGELES UNIFIED,337500.0
LOS ANGELES UNIFIED,233300.0
LOS ANGELES UNIFIED,297500.0
LOS ANGELES UNIFIED,250000.0
LOS ANGELES UNIFIED,332500.0
LOS ANGELES UNIFIED,330800.0
LOS ANGELES UNIFIED,293800.0
LOS ANGELES UNIFIED,450000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,381500.0
LOS ANGELES UNIFIED,370000.0
LOS ANGELES UNIFIED,425000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,353800.0
LOS ANGELES UNIFIED,384400.0
LOS ANGELES UNIFIED,340500.0
LOS ANGELES UNIFIED,450000.0
LOS ANGELES UNIFIED,500000.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,444400.0
LOS ANGELES UNIFIED,470800.0
LOS ANGELES UNIFIED,462900.0
LOS ANGELES UNIFIED,398300.0
LOS ANGELES UNIFIED,418200.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,500001.0
LOS ANGELES UNIFIED,480100.0
LOS ANGELES UNIFIED,461100.0
LOS ANGELES UNIFIED,413000.0
LOS ANGELES UNIFIED,421900.0
LOS ANGELES UNIFIED,493400.0
LOS ANGELES UNIFIED,456200.0
LOS ANGELES UNIFIED,473000.0
LOS ANGELES UNIFIED,405400.0
CULVER CITY UNIFIED,196400.0
CULVER CITY UNIFIED,266400.0
CULVER CITY UNIFIED,268600.0
CULVER CITY UNIFIED,279400.0
CULVER CITY UNIFIED,314500.0
CULVER CITY UNIFIED,304100.0
CULVER CITY UNIFIED,340600.0
CULVER CITY UNIFIED,322900.0
CULVER CITY UNIFIED,355100.0
CULVER CITY UNIFIED,356300.0
CULVER CITY UNIFIED,332800.0
CULVER CITY UNIFIED,485700.0
CULVER CITY UNIFIED,369200.0
CULVER CITY UNIFIED,314900.0
CULVER CITY UNIFIED,339100.0
CULVER CITY UNIFIED,329400.0
CULVER CITY UNIFIED,336000.0
CULVER CITY UNIFIED,328100.0
CULVER CITY UNIFIED,326700.0
CULVER CITY UNIFIED,344300.0
CULVER CITY UNIFIED,351600.0
CULVER CITY UNIFIED,333500.0
CULVER CITY UNIFIED,331000.0
CULVER CITY UNIFIED,500001.0
CULVER CITY UNIFIED,302500.0
CULVER CITY UNIFIED,285300.0
CULVER CITY UNIFIED,305000.0
CULVER CITY UNIFIED,271400.0
CULVER CITY UNIFIED,329800.0
CULVER CITY UNIFIED,275000.0
CULVER CITY UNIFIED,325000.0
CULVER CITY UNIFIED,314300.0
CULVER CITY UNIFIED,323000.0
CULVER CITY UNIFIED,275000.0
CULVER CITY UNIFIED,500001.0
CULVER CITY UNIFIED,228300.0
CULVER CITY UNIFIED,439100.0
INGLEWOOD UNIFIED,313700.0
CULVER CITY UNIFIED,397000.0
CULVER CITY UNIFIED,500001.0
INGLEWOOD UNIFIED,492500.0
INGLEWOOD UNIFIED,270400.0
INGLEWOOD UNIFIED,269100.0
INGLEWOOD UNIFIED,287100.0
INGLEWOOD UNIFIED,268900.0
INGLEWOOD UNIFIED,222100.0
INGLEWOOD UNIFIED,314900.0
INGLEWOOD UNIFIED,313300.0
INGLEWOOD UNIFIED,247600.0
INGLEWOOD UNIFIED,296800.0
INGLEWOOD UNIFIED,179400.0
INGLEWOOD UNIFIED,183000.0
INGLEWOOD UNIFIED,372000.0
